Tree,Canker,DateInfected,Site,Height,Plot,TRT,Area,2012Code,CODE2012,2012Rating,CODE2011,2011Rating,CODE2010,2010Rating,CODE2009,2009Rating,Rating2008,CODE2007,Rating07Canker,CODE2006,Rating06,CODE2005,2005TrtPlot,Tree05Trt,Canker05Trt,Rating05Canker,CODE2004,Tree04Trt,Canker04Trt,Rating04Canker,Tree03Trt,Canker03Trt,Rating03Canker,2002RatingCanker
2533,2,2-May,Rhyme,6,12,1,3,0,,,,,,,ns,,,32,2,32,,32,1,1,0,,32,1,0,3,,0,2,3
2533,3,2-May,Rhyme,15,12,1,3,0,,,,,,,ns,,,ns,,ns,,32,1,,,,32,1,,,,0,4,4
2533,4,2-May,Rhyme,20,12,1,3,0,,,,,,,ns,,,ns,,ns,,32,1,,,,32,1,,,,0,4,4
2533,5,2-May,Rhyme,7,12,1,3,0,,,,,,,ns,,,ns,,32,2,32,1,1,0,4,32,1,,,,0,4,
2533,6,3-Sep,Rhyme,1,12,1,3,0,,,,,,,ns,,,32,1,32,2,32,1,1,0,4,32,1,0,4,,,,
2533,A1,4-Jun,Rhyme,5,12,1,3,0,,,,,,,ns,,,,,,,,,,,,,,,,,,,
2533,B,,Rhyme,,12,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2533,C,,Rhyme,,12,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2534,1,8-May,Rhyme,40,12,0,3,0,,,,,,,ns,,,ns,,ns,,33,1,,,,33,0,,,0,,,
2534,2,4-Jun,Rhyme,5,12,0,3,0,,,,,,,ns,,,33,1,33,4,33,1,0,0,4,,,,,,,,
2534,3,5-May,Rhyme,7,12,0,3,0,,,,,,,ns,,,ns,,33,3,33,1,0,0,4,,,,,,,,
2534,4,5-May,Rhyme,9,12,0,3,0,,,,,,,ns,,,ns,,33,4,33,1,0,0,4,,,,,,,,
2534,5,12-Jun,Rhyme,1,12,0,3,0,,4,,,,,,,,,,,,,,,,,,,,,,,,
2534,A1,11-Jun,Rhyme,2,12,0,3,0,,,33,,,,,,,,,,,,,,,,,,,,,,,
2538,1,5-May,Rhyme,30,12,0,3,0,,,,,,,ns,,,ns,,ns,,33,1,,,,33,0,,,0,,,
2538,2,4-Jun,Rhyme,15,12,0,3,0,,,,,,,ns,,,ns,,32,3,,,,,,,,,,,,,
2538,A1,11-Jun,Rhyme,6,12,0,3,0,,4,33,,,,,,,,,,,,,,,,,,,,,,,
2539,1,6-May,Rhyme,1,12,1,3,0,,,32,3,,,32,,,32,3,32,2,32,1,,,,32,1,,,1,,,
2539,2,6-May,Rhyme,5,12,1,3,0,,,,,,,32,,,32,1,,,,,,,,,,,,,,,
2540,1,7-May,Rhyme,20,12,0,3,0,,,,,,,ns,,,ns,,ns,,32,1,,,,32,1,,,1,,,
2540,2,6-May,Rhyme,10,12,0,3,0,,,,,,,ns,,,ns,,,,,,,,,,,,,,,,
2540,3,7-May,Rhyme,3,12,0,3,0,,,,,,,33,3,,32,1,,,,,,,,,,,,,,,
2540,4,7-May,Rhyme,1,12,0,3,0,,,,,,,33,1,,,,,,,,,,,,,,,,,,
2540,5,9-Jun,Rhyme,6,12,0,3,0,,,,,,,33,4,,,,,,,,,,,,,,,,,,
2540,A1,9-Jun,Rhyme,5,12,0,3,0,,,,,,,33,4,,,,,,,,,,,,,,,,,,
2591,1,6-May,Rhyme,0.5,11,2,3,0,,,,,,,ns,,,34,2,34,4,34,2,,,,34,2,2,4,2,2,3,
2591,2,3-May,Rhyme,7,11,2,3,0,,,,,,,ns,,,34,3,34,3,34,2,,,,34,2,2,3,,2,3,
2591,3,3-Sep,Rhyme,8,11,2,3,0,,,,,,,ns,,,ns,,34,3,35,2,,,,35,2,,,,2,4,
2591,4,3-Sep,Rhyme,4,11,2,3,0,,,,,,,ns,,,34,4,34,3,35,2,,,,35,2,2,3,,,,
2591,5,4-Jun,Rhyme,0.25,11,2,3,0,,,,,,,ns,,,ns,,35,3,,,,,,,,,,,,,
2591,A1,10-Jun,Rhyme,0.25,11,2,3,0,,,34,4,36,4,,,,,,,,,,,,,,,,,,,,
2591,A2,11-Jun,Rhyme,,11,2,3,0,,,35,4,,,,,,,,,,,,,,,,,,,,,,
2591,B1,10-Jun,Rhyme,5,11,2,3,0,,,,,36,4,,,,,,,,,,,,,,,,,,,,
2592,1,6-May,Rhyme,0.5,11,2,3,0,,,34,2,,,34,1,,36,1,,,34,2,,,,34,,,,0,,,
2592,2,11-Jun,Rhyme,7,11,2,3,0,,,35,,,,,,,,,,,,,,,,,,,,,,,
2593,2,4-Jun,Rhyme,15,11,0,3,0,,,,,,,ns,,,,,ns,,,,,,,,,,,,,,
2593,4,9-Jun,Rhyme,3,11,0,3,0,,,,,,,36,1,,,,,,,,,,,,,,,,,,
2593,A1,9-Jun,Rhyme,0.25,11,0,3,0,,,,,,,ns,,,36,4,36,4,36,2,0,0,4,,,,,,,,
2593,B1,9-Jun,Rhyme,,11,0,3,0,,,,,,,36,1,,,,,,,,,,,,,,,,,,
2593,C1,10-Jun,Rhyme,7,11,0,3,0,,,36,2,36,4,,,,,,,,,,,,,,,,,,,,
2593,C2,11-Jun,Rhyme,0.25,11,0,3,0,,,36,,,,,,,,,,,,,,,,,,,,,,,
2593,D,,Rhyme,,11,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3005,1,,Rhyme,12,6,2,1,0,,,,,,,ns,,,,,,,16,2,2,0,,16,2,0,,,,,4
3005,2,1-May,Rhyme,2,6,2,1,0,,,,,,,ns,,,,,,,16,2,2,0,,16,2,0,,,,,4
3005,B,,Rhyme,,6,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3005,C,,Rhyme,,6,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3007,1,2-May,Bock.,3,6,0,1,0,,,,,,,ns,,,,,,,16,2,0,0,3,16,0,0,4,,,,4
3007,2,1-May,Bock.,15,6,0,1,0,,,,,,,ns,,,,,,,16,2,,,,16,0,,,,,,4
3007,3,2-May,Bock.,1,6,0,1,0,,,,,,,ns,,,,,,,16,2,,,,16,0,0,4,,,,4
3007,A,,Bock.,,6,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3007,B,,Bock.,,6,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3007,C,,Bock.,,6,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3007,D,,Bock.,,6,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3008,1,2-May,Rhyme,10,6,2,1,0,,,,,,,ns,,,,,,,16,2,,,,16,2,,,,,,4
3008,2,1-May,Rhyme,18,6,2,1,0,,,,,,,ns,,,,,,,16,2,,,,16,2,,,,,,3
3008,3,2-May,Rhyme,6,6,2,1,0,,,,,,,ns,,,,,,,16,2,,,,16,2,,,,,,3
3012,1,1-May,Rhyme,0.25,6,2,1,0,,,,,,,ns,,,,,14,3,14,2,2,2,1,14,2,2,,,,,4
3012,2,1-May,Rhyme,2,6,2,1,0,,,,,,,ns,,,,,14,2,14,2,2,2,1,14,2,2,2,,,,3
3012,3,1-May,Rhyme,12,6,2,1,0,,,,,,,ns,,,,,14,3,15,2,,,,15,2,,2,,,,
3012,4,1-May,Rhyme,5.5,6,2,1,0,,,,,,,ns,,,,,14,2,14,2,2,2,2,14,2,2,2,,,,4
3012,5,2-May,Rhyme,3,6,2,1,0,,,,,,,ns,,,,,15,4,,,,,,,,,,,,,
3013,1,1-May,Rhyme,3,6,2,1,0,,,,,,,14,3,,14,2,14,3,14,2,2,2,1,14,2,2,2,,,,1
3013,2,5-May,Rhyme,7.5,6,2,1,0,,,,,,,14,,,14,2,14,3,14,2,2,2,3,,,,,,,,
3014,2,1-May,Rhyme,4,6,2,1,0,,,14,1,,1,ns,,,14,1,14,3,14,2,2,2,4,14,2,2,2,,,,3
3014,3,1-May,Rhyme,40,6,2,1,0,,,,,,,ns,,,ns,,ns,,15,2,,,,15,2,2,,,,,
3014,4,1-May,Rhyme,35,6,2,1,0,,,,,,,ns,,,ns,,ns,,15,2,,,,15,2,2,,,,,
3014,5,1-May,Rhyme,31,6,2,1,0,,,,,,,ns,,,ns,,ns,,15,2,,,,15,2,2,,,,,
3014,6,1-May,Rhyme,29,6,2,1,0,,,,,,,ns,,,ns,,ns,,15,2,,,,15,2,2,,,,,
3014,7,2-May,Rhyme,6,6,2,1,0,,,14,3,,1,14,,,14,1,14,2,14,2,2,2,4,14,2,2,3,,,,4
3014,8,2-May,Rhyme,43,6,2,1,0,,,,,,,ns,,,ns,,ns,,14,2,,,,14,2,2,4,,,,
3014,9,4-Jun,Rhyme,2,6,2,1,0,,,14,1,,1,14,,,14,1,14,2,14,2,2,2,2,14,2,2,4,,,,
3014,10,4-Jun,Rhyme,6,6,2,1,0,,,,,,1,14,,,14,1,14,3,14,2,2,2,4,14,2,2,4,,,,
3014,11,5-Jun,Rhyme,2,6,2,1,0,,,14,1,,1,ns,,,,,14,2,14,2,2,2,2,,,,,,,,
3015,1,1-May,Rhyme,2,6,0,1,0,,,,,,,ns,,,,,,,16,2,,,,16,0,,,,,,4
3015,2,1-May,Rhyme,3.5,6,0,1,0,,,,,,,ns,,,,,,,16,2,,,,16,0,,,,,,3
3015,3,1-May,Rhyme,9,6,0,1,0,,,,,,,ns,,,,,,,16,2,,,,16,0,,,,,,3
3015,4,1-May,Rhyme,20,6,0,1,0,,,,,,,ns,,,,,,,16,2,,,,16,0,,,,,,
3015,A1,12-Jun,Rhyme,,6,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3016,,3-May,Rhyme,,6,0,1,0,,,,,,,ns,,,,,,,16,2,,,,16,0,,,,,,
3038,B1,6-May,Rhyme,3,8,0,2,0,,,24,3,,,ns,,,24,2,25,3,,,,,,,,,,,,,
3038,B2,8-May,Rhyme,12,8,0,2,0,,,,,,,ns,,,,,,,,,,,,,,,,,,,
3038,B3,10-Jun,Rhyme,2.5,8,0,2,0,,,24,3,22,3,,,,,,,,,,,,,,,,,,,,
4003,,6-May,Rhyme,,10,1,3,0,,,,,,,ns,,,,,,,32,1,,,,32,1,,,1,,,
4003,A1,,Rhyme,4.5,10,1,3,0,,,,,,,ns,,,33,4,33,4,33,1,1,0,4,33,1,0,4,,,,
4003,B,,Rhyme,,10,1,3,0,,,,,,,ns,,,,,,,,,,,,,,,,,,,
4004,2,5-May,Rhyme,0.25,10,0,3,0,,4,,,,,ns,,,33,4,,,,,,,,,,,,,,,
4005,1,,Rhyme,8,11,0,3,0,,,,,,,ns,,,ns,,36,4,36,1,0,0,2,,,,,,,,
4005,2,5-May,Rhyme,10,11,0,3,0,,,,,,,ns,,,ns,,ns,,36,1,0,0,2,,,,,,,,
4005,3,5-May,Rhyme,6,11,0,3,0,,,,,,,ns,,,36,3,,,,,,,,,,,,,,,
4005,4,7-May,Rhyme,3.5,11,0,3,0,,,,,,,ns,,,,,,,,,,,,,,,,,,,
4005,A2,11-Jun,Rhyme,,11,0,3,0,,,36,,,,,,,,,,,,,,,,,,,,,,,
4006,1,8-May,Rhyme,0.25,11,0,3,0,,,,,,,ns,,,,,36,3,36,2,0,0,3,36,0,,,0,,,
4007,,5-May,Rhyme,,10,1,3,0,,,,,,,ns,,,,,,,33,1,,,,33,1,,,,,,
4007,A2,10-Jun,Rhyme,5,10,1,3,0,,,,,32,3,,,,,,,,,,,,,,,,,,,,
4007,B1,11-Jun,Rhyme,1,10,1,3,0,,4,33,,,,,,,,,,,,,,,,,,,,,,,
4009,1,6-May,Bock.,5.5,5,0,2,0,,,,,,,ns,,,23,3,23,4,23,1,0,0,1,23,0,,,0,0,3,
4009,2,3-Sep,Bock.,1,5,0,2,0,,,,,,,ns,,,23,4,,,,,,,,,,,,,,,
4009,A1,10-Jun,Bock.,0.25,5,0,2,0,,,23,1,23,,,,,,,,,,,,,,,,,,,,,
4009,B,,Bock.,,5,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
4010,1,,Bock.,0.25,5,1,2,0,,,,,,,22,3,2,22,1,22,4,22,1,,,,22,1,,,1,,,
4010,2,6-May,Bock.,10,5,1,2,0,,,,,,,ns,,4,,,,,,,,,,,,,,,,,
4010,3,8-Jun,Bock.,12,5,1,2,0,,,,,,,ns,,2,,,,,,,,,,,,,,,,,
4010,A1,8-Jun,Bock.,0.1,5,1,2,0,,,,,,,ns,,3,,,,,,,,,,,,,,,,,
4010,C1,9-Jun,Bock/,5,5,1,2,0,,,,,,,22,,,,,,,,,,,,,,,,,,,
4010,D1,10-Jun,Bock/,,5,1,2,0,,,,,23,,,,,,,,,,,,,,,,,,,,,
4011,1,,Bock.,2,5,0,2,0,,,,,,,ns,,,22,3,,,23,1,0,0,4,23,1,0,4,0,0,4,
4012,1,3-Sep,Bock.,4.5,5,1,2,0,,,,,,,22,,,22,3,22,3,22,1,1,0,2,22,1,,,0,,,
4012,A1,11-Jun,Bock.,1,5,1,2,0,,,23,,,,ns,,,,,,,,,,,,,,,,,,,
4012,B1,9-Jun,Bock.,0.25,5,1,2,0,,,,,,,22,3,,,,,,,,,,,,,,,,,,
4012,C,,Bock.,,5,1,2,0,,,,,,,ns,,,,,,,,,,,,,,,,,,,
4012,D1,11-Jun,Bock.,0.25,5,1,2,0,,,23,4,,,,,,,,,,,,,,,,,,,,,,
4013,1,,Bock.,10,5,0,2,0,,,,,,,ns,,,ns,,23,4,23,1,0,0,4,23,0,,4,0,0,4,
4013,2,2-May,Bock.,3,5,0,2,0,,,,,,,ns,,,23,3,23,4,23,1,0,0,4,,,,,,,,
4013,3,5-May,Bock.,0.25,5,0,2,0,,,,,,,ns,,,23,4,,,,,,,,,,,,,,,
4013,A1,7-May,Bock.,0.25,5,0,2,0,,,,,,,ns,,,,,,,,,,,,,,,,,,,
4013,B1,7-May,Bock.,0.25,5,0,2,0,,,,,,,23,3,,,,,,,,,,,,,,,,,,
4013,B2,9-Jun,Bock.,5,5,0,2,0,,,,,,,23,1,,,,,,,,,,,,,,,,,,
4013,C1,8-Jun,Bock.,4,5,0,2,0,,,,,,,23,1,,,,,,,,,,,,,,,,,,
4013,C2,9-Jun,Bock.,0.25,5,0,2,0,,,,,,,23,3,,,,,,,,,,,,,,,,,,
4014,1,8-Jun,Bock.,0.5,5,1,2,0,,,,,,,23,,,,,23,3,23,1,0,0,4,22,1,,,0,0,4,4
4014,2,1-May,Bock.,3,5,1,2,0,,,,,,,23,,,,,23,4,23,1,0,0,4,,,,,,,,
4015,1,1-May,Bock.,4,2,2,1,0,,2,,,,,16,,,,,,,16,2,,,,16,2,,,,,,4
4015,A1,1-May,Bock.,0.1,2,2,1,0,,,14,2,,,ns,,,ns,,ns,,14,2,2,2,4,14,2,2,4,,,,4
4015,A2,9-Jun,Bock.,0.5,2,2,1,0,,,,,,,15,1,,,,,,,,,,,,,,,,,,
4016,1,1-May,Bock.,3,2,0,1,0,,,,,,,ns,,,,,,,16,2,,,,16,0,,,,,,3
4016,2,1-May,Bock.,8,2,0,1,0,,,,,,,ns,,,,,,,16,2,,,,16,0,,,,,,4
4016,3,1-May,Bock.,0.5,2,0,1,0,,,,,,,ns,,,,,,,16,2,,,,16,0,,,,,,3
4017,1,2-May,Bock.,0.25,2,0,1,0,,,,,,,ns,,,,,,,16,2,,,,16,0,,,,,,
4018,1,1-May,Bock.,3,3,1,1,0,,,,,,,ns,,,,,,,13,1,,,,13,1,0,3,,,,4
4018,2,1-May,Bock.,3,3,1,1,0,,,,,,,ns,,,,,,,13,1,,,,13,0,,,,,,2
4018,A1,1-May,Bock.,1,3,1,1,0,,,,,,,ns,,,,,13,4,13,1,,,,13,0,0,4,,,,
4018,B1,1-May,Bock.,4,3,1,1,0,,,,,,,ns,,,,,,,13,1,,,,13,0,0,1,,,,2
4018,C1,2-May,Bock.,0.25,3,1,1,0,,,,,,,ns,,,,,,,13,1,,,,13,0,0,4,,,,
4018,D1,11-Jun,Bock.,3,3,1,1,0,,,12,2,,,ns,,,,,ns,,13,1,,,,13,0,0,4,,,,
4018,E,,Bock.,,3,1,1,0,,,,,,,ns,,,,,ns,,13,1,,,,,,,,,,,
4018,G1,,Bock.,2,3,1,1,0,,,,,,,13,4,,,,13,1,13,1,,,,,,,,,,,
4019,1,6-May,Rhyme,3,7,0,2,0,,,,,,,ns,,,,,22,3,22,1,1,0,4,22,1,0,4,1,0,4,4
4019,2,2-May,Rhyme,30,7,0,2,0,,,,,,,ns,,,,,ns,,22,1,,,,22,1,,,,,,
4020,1,3-Sep,Rhyme,10,7,1,2,0,,,,,,,ns,,,,,ns,,22,1,,,,22,1,,,0,,,
4020,2,9-Jun,Rhyme,5,7,1,2,0,,,,,,2,22,2,,,,,,,,,,,,,,,,,,
4020,A1,8-May,Rhyme,3.5,7,1,2,0,,4,22,2,,,22,2,,,,,,,,,,,,,,,,,,
4021,1,8-May,Rhyme,7,8,2,2,0,,,,,,,24,3,,24,1,24,3,24,2,2,2,4,24,2,2,4,2,,,
4021,2,4-Jun,Rhyme,5.5,8,2,2,0,,,24,3,,,24,3,,24,1,24,3,24,2,2,2,4,,,,,,,,
4021,3,9-Jun,Rhyme,10,8,2,2,0,,,,,,,25,4,,,,,,,,,,,,,,,,,,
4021,4,10-Jun,Rhyme,8,8,2,2,0,,,,,22,2,,,,,,,,,,,,,,,,,,,,
4022,1,5-May,Rhyme,1.5,8,0,2,0,,,,,,,ns,,,,,,,26,2,,,,26,,,,,,,4
4023,1,3-Sep,Rhyme,3,8,2,2,0,,,,,,,ns,,,,,24,4,24,2,2,2,4,24,2,2,4,2,2,3,
4023,2,3-Sep,Rhyme,4,8,2,2,0,,,,,,,ns,,,,,24,4,24,2,,,,24,2,2,4,,,,
4023,A1,10-Jun,Rhyme,0.5,8,2,2,0,,,,,22,4,,,,,,,,,,,,,,,,,,,,
4023,B,,Rhyme,,8,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
4023,C,12-Jun,Rhyme,,8,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
4024,1,4-Jun,Rhyme,12,8,2,2,0,,1,,,,,ns,,,ns,,ns,,25,2,,,,25,2,,,2,2,,4
4024,2,1-May,Rhyme,13,8,2,2,0,,,,,,,ns,,,ns,,ns,,25,2,,,,25,2,,,,,,4
4024,3,1-May,Rhyme,32,8,2,2,0,,,,,,,ns,,,ns,,ns,,24,2,,,,24,2,,,,2,3,4
4024,4,1-May,Rhyme,24,8,2,2,0,,,,,,,ns,,,ns,,ns,,24,2,,,,24,2,,,,2,3,4
4024,5,2-May,Rhyme,27,8,2,2,0,,,,,,,ns,,,ns,,ns,,24,2,,,,24,2,,,,2,3,4
4024,6,2-May,Rhyme,40,8,2,2,0,,,,,,,ns,,,ns,,ns,,24,2,,,,24,2,,,,2,3,4
4024,8,2-May,Rhyme,7,8,2,2,0,,,,,,,ns,,,ns,,ns,,24,2,,,,24,2,2,4,,,,
4024,9,3-May,Rhyme,20,8,2,2,0,,,,,,,ns,,,ns,,ns,,24,2,,,,24,2,,,,2,3,
4024,10,3-Sep,Rhyme,5,8,2,2,0,,,,,,,ns,,,24,1,24,4,24,2,2,2,4,24,2,,,,2,4,
4025,1,3-Sep,Rhyme,7,8,0,2,0,,,,,,,ns,,,,,,,26,2,,,,26,0,0,3,0,,,
4025,A1,8-May,Rhyme,5.5,8,0,2,0,,,,,,,ns,,,,,,,,,,,,,,,,,,,
4026,1,3-May,Rhyme,0.5,8,0,2,0,,,,,,,ns,,,,,,,26,2,,,,26,0,0,4,0,0,,
4026,2,3-May,Rhyme,8,8,0,2,0,,,,,,,ns,,,,,,,26,2,,,,26,0,0,4,,0,4,
4026,3,3-May,Rhyme,5,8,0,2,0,,,,,,,ns,,,,,,,26,2,,,,26,0,0,4,,,,
4026,A1,10-Jun,Rhyme,4.5,8,0,2,0,,,,,23,2,ns,,,,,,,,,,,,,,,,,,,
4026,B,,Rhyme,,8,0,2,0,,,,,,,ns,,,,,,,,,,,,,,,,,,,
4027,1,,Rhyme,20,8,0,2,0,,,,,,,ns,,,,,,,26,2,,,,26,0,,,0,,,
4027,2,1-May,Rhyme,0.5,8,0,2,0,,,,,,,ns,,,,,,,26,2,,,,26,0,,,,0,4,4
4050,1,2-May,Rhyme,0.25,9,2,3,0,,,,,,,ns,,,,,,,34,2,,,,34,2,,,2,2,4,
4051,1,3-May,Rhyme,13,9,2,3,0,,,,,,,ns,,,,,,,34,2,,,,34,2,,,2,0,4,
4051,A1,3-Sep,Rhyme,23,9,2,3,0,,,,,,,ns,,,ns,,ns,,34,2,2,2,4,,,,,,,,
4052,1,5-May,Rhyme,10,1,2,2,0,,,,,,,,,,24,1,24,4,24,2,2,2,,24,2,2,4,2,2,4,4
4052,1,2-May,Rhyme,0.5,9,0,3,0,,,,,,,36,2,,36,3,,,36,2,,,,36,0,,,,,,
4052,2,7-May,Rhyme,25,1,2,2,0,,,,,,,,,,ns,,ns,,25,2,2,0,,25,2,0,,,,,
4052,2,3-May,Rhyme,7,9,0,3,0,,,,,,,36,1,,36,,,,,,,,,,,,,,,,
4052,4,3-Sep,Rhyme,8,1,2,2,0,,2,,,,,,,3,ns,3,ns,,24,2,2,2,4,24,,,,,,,
4052,5,5-May,Rhyme,3,1,2,2,0,,2,,,,,,,2,25,4,,,,,,,,,,,,,,,
4053,1,7-May,Rhyme,7,1,0,2,0,,,,,,,,,1,26,4,26,3,26,2,0,0,4,26,0,0,4,0,0,2,4
4053,1,2-May,Rhyme,0.5,9,2,3,0,,,36,3,,,34,3,,36,,ns,4,34,2,,,,34,2,,,,,,
4053,2,6-May,Rhyme,30,1,0,2,0,,,,,,,,,,ns,,ns,,26,2,0,0,,26,0,0,,,,,
4053,2,10-Jun,Rhyme,2,9,2,3,0,,,36,3,,3,,,,,,,,,,,,,,,,,,,,
4053,3,3-May,Rhyme,3,1,0,2,0,,,,,,,26,,1,26,3,26,4,26,2,0,0,4,26,,,,,,,
4053,3,10-Jun,Rhyme,4.5,9,2,3,0,,,36,3,,3,,,,,,,,,,,,,,,,,,,,
4053,4,5-May,Rhyme,3,1,0,2,0,,,,,,,26,,1,ns,3,26,4,26,2,0,0,4,26,,,,,,,
4053,5,5-May,Rhyme,9,1,0,2,0,,,,,,,,,1,ns,3,26,4,,,,,,,,,,,,,
4053,A1,11-Jun,Rhyme,3,1,0,2,0,,,13,4,,,,,,,,,,,,,,,,,,,,,,
4053,A1,11-Jun,Rhyme,3,9,2,3,0,,,36,,,,,,,,,,,,,,,,,,,,,,,
4053,A2,11-Jun,Rhyme,4,1,0,2,0,,,13,,,,,,,,,,,,,,,,,,,,,,,
4053,B1,11-Jun,Rhyme,3,9,2,3,0,,,36,4,,,,,,,,,,,,,,,,,,,,,,
4054,1,6-May,Rhyme,5,1,2,2,0,,,,,,,24,1,3,24,3,24,4,24,2,2,2,3,24,2,2,4,2,2,4,
4054,2,3-May,Rhyme,22,1,2,2,0,,,,,,,ns,,,ns,,ns,,25,2,2,0,,25,2,0,,,,,
4054,3,3-May,Rhyme,1,1,2,2,0,,,,,,,24,1,3,ns,,24,4,24,2,2,2,3,24,2,2,4,,,,
4054,4,4-Jun,Rhyme,10,1,2,2,0,,,,,,,ns,,,25,4,,,,,,,,,,,,,,,
4054,5,7-May,Rhyme,9,1,2,2,0,,,,,,,ns,,,25,4,,,,,,,,,,,,,,,
4055,3,3-Sep,Rhyme,0.25,1,2,2,0,,,,,,,ns,,1,24,2,ns,3,24,2,2,2,4,24,2,2,3,,2,4,
4055,4,3-Sep,Rhyme,2,1,2,2,0,,,,,,,ns,,1,24,2,ns,3,24,2,2,2,4,24,2,2,4,,2,4,
4055,5,3-Sep,Rhyme,12,1,2,2,0,,,,,,,ns,,1,ns,2,ns,,25,2,,,4,25,2,0,,,,,
4055,A1,11-Jun,Rhyme,5,1,2,2,0,,3,13,3,,,,,,,,,,,,,,,,,,,,,,
4055,A2,12-Jun,Rhyme,5.5,1,2,2,0,,3,,,,,,,,,,,,,,,,,,,,,,,,
4056,1,6-May,Rhyme,0.5,1,2,2,0,,,,,,,24,,1,24,3,26,1,26,2,0,0,1,26,0,0,3,0,0,4,
4056,1,9-Jun,Bock.,,3,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
4056,2,3-Sep,Rhyme,0.5,1,2,2,0,,,,,,,ns,,1,24,3,26,1,26,2,0,0,1,26,0,0,3,,0,4,
4056,3,3-Sep,Rhyme,0.5,1,2,2,0,,,,,,,ns,,1,24,3,26,1,26,2,0,0,1,26,0,0,3,,0,4,
4056,4,3-Sep,Rhyme,0.5,1,2,2,0,,,,,,,ns,,1,24,3,26,2,26,2,0,0,3,26,0,0,3,,0,4,
4056,5,3-Sep,Rhyme,3,1,2,2,0,,,,,,,ns,,2,25,3,,,,,,,,,,,,,,,
4057,2,9-Jun,Rhyme,9,1,2,2,0,,,,,,,25,2,,,,,,,,,,,,,,,,,,
4058,A1,7-May,Rhyme,2,1,2,2,0,,,,,,,ns,,,,,,,24,2,2,2,,24,2,2,3,2,2,4,
4058,A2,3-May,Rhyme,6,1,2,2,0,,,,,,,ns,,,,,,,24,2,2,2,,24,2,2,2,,2,4,
4058,A3,3-May,Rhyme,2,1,2,2,0,,,,,,,ns,,,,,,,24,2,2,2,,24,2,2,2,,2,4,
4058,A4,3-Sep,Rhyme,1,1,2,2,0,,,,,,,ns,,,,,,,24,2,2,2,,24,2,2,4,,2,4,
4058,A5,3-Sep,Rhyme,10,1,2,2,0,,,,,,,ns,,,,,,,24,2,2,2,,24,2,2,3,,2,4,
4058,A6,3-Sep,Rhyme,7,1,2,2,0,,,,,,,ns,,,,,,,24,2,2,0,,24,2,0,,,2,4,
4058,B1,3-Sep,Rhyme,0.25,1,2,2,0,,,,,,,24,4,1,24,,24,2,24,2,2,2,1,24,2,2,1,,,,
4058,B2,3-May,Rhyme,19,1,2,2,0,,,,,,,24,1,1,24,,ns,2,25,2,2,0,1,25,2,0,,,,,
4058,B3,3-May,Rhyme,0.25,1,2,2,0,,,,,,,24,1,1,24,2,24,1,24,2,2,2,3,24,,,,,,,
4058,B4,5-May,Rhyme,7,1,2,2,0,,,,,,,24,1,1,24,2,25,3,,,,,,,,,,,,,
4058,C1,6-May,Rhyme,4,1,2,2,0,,,,,,,24,4,2,26,4,,,,,,,,,,,,,,,
4058,C2,6-May,Rhyme,0.5,1,2,2,0,,,,,,,24,4,1,26,2,,,,,,,,,,,,,,,
4058,C3,6-May,Rhyme,0.25,1,2,2,0,,,,,,,24,4,1,26,1,,,,,,,,,,,,,,,
4058,C4,6-May,Rhyme,3,1,2,2,0,,,,,,,ns,4,2,,,,,,,,,,,,,,,,,
4058,D1,8-Jun,Rhyme,4,1,2,2,0,,,,,,,ns,,4,26,4,,,,,,,,,,,,,,,
4058,D2,6-May,Rhyme,0.25,1,2,2,0,,,,,,,ns,,2,26,4,,,,,,,,,,,,,,,
4058,E1,9-Jun,Rhyme,4,1,2,2,0,,,,,,,25,4,,,,,,,,,,,,,,,,,,
4058,E2,10-Jun,Rhyme,0.5,1,2,2,0,,,,,12,,,,,,,,,,,,,,,,,,,,,
4059,A1,6-May,Rhyme,10,1,2,2,0,,,,,,,ns,3,,ns,,26,4,26,2,,,,26,0,0,4,0,0,4,
4059,A2,3-May,Rhyme,22,1,2,2,0,,,,,,,ns,1,,ns,,ns,,26,2,,,,26,0,,,,,,
4059,A3,3-May,Rhyme,3,1,2,2,0,,,,,,,26,4,4,26,4,26,3,,,,,,,,,,,,,
4059,A4,10-Jun,Rhyme,2.5,1,2,2,0,,,26,2,12,,,,,,,,,,,,,,,,,,,,,
4059,B1,8-Jun,Rhyme,7,1,2,2,0,,,26,,,,ns,1,3,26,,26,4,26,2,,,,26,0,0,4,,0,4,
